LAT,LON,JAN,FEV,MAR,ABR,MAI,JUN,JUL,AGO,SET,OUT,NOV,DEZ
-36.875,-76.875,0.00205645,0.00232143,0.0494355,0.0523333,0.0692339,0.0420833,0.0267742,0.162702,0.0170417,0.0144355,0.00645833,0.00370968
-36.875,-76.625,0.00137097,0.00299107,0.0502016,0.0418333,0.0847581,0.0399167,0.0315726,0.162984,0.020875,0.028871,0.004125,0.00967742
-36.875,-76.375,0.00560484,0.0034375,0.0450806,0.0487083,0.0729839,0.0499583,0.0177823,0.158629,0.0244583,0.0359274,0.005,0.0154435
-36.875,-76.125,0.00616935,0.00450893,0.0479839,0.0755,0.0629436,0.056375,0.0176613,0.126895,0.0247917,0.0153226,0.00516667,0.000766129
-36.875,-75.875,0.00479839,0.00450893,0.0518952,0.112708,0.0341129,0.075875,0.0152016,0.0946371,0.0724167,0.00362903,0.00583333,0.00540323
-36.875,-75.625,0.0132661,0.0111607,0.039879,0.108417,0.0312903,0.087,0.0197177,0.10504,0.0764167,0.00435484,0.00879167,0.0324194
-36.875,-75.375,0.02375,0.0175893,0.0495968,0.114292,0.0142742,0.115292,0.0345161,0.0955242,0.0539167,0.00346774,0.008375,0.0156048
-36.875,-75.125,0.00379032,0.00334821,0.0584274,0.0997083,0.0188306,0.116833,0.0415726,0.0727823,0.069,0.00221774,0.00733333,0.00991935
-36.875,-74.875,0.0121371,0.00191964,0.0640726,0.0747083,0.0271371,0.135375,0.0249597,0.066129,0.0838333,0.00133065,0.00670833,0.00258065
-36.875,-74.625,0.0206855,0.00348214,0.0725806,0.085625,0.043871,0.11,0.0188306,0.0597177,0.0916667,0.00116935,0.0095,0.000241935
-36.875,-74.375,0.0269758,0.0084375,0.0756452,0.0884167,0.0409274,0.106417,0.0222581,0.0734274,0.0555833,0.00209677,0.00395833,0
-36.875,-74.125,0.00423387,0.00433036,0.0722177,0.0722083,0.0333871,0.103417,0.0517742,0.0764113,0.014125,0.00354839,0.00341667,0
-36.875,-73.875,0.0283038,0.0165242,0.0782049,0.0764704,0.0663802,0.1683,0.101928,0.19492,0.078695,0.0379497,0.029605,0.0092362
-36.875,-73.625,0.022495,0.0142671,0.0715113,0.057439,0.0560485,0.158255,0.0908992,0.161677,0.0759808,0.0363156,0.0296132,0.00911639
-36.875,-73.375,0.0639424,0.0118593,0.0597763,0.102946,0.0705963,0.247204,0.147797,0.182841,0.0757213,0.033282,0.027369,0.00787282
-36.875,-73.125,0.0403822,0.00931921,0.036597,0.113819,0.0462537,0.232728,0.15526,0.19882,0.0682251,0.0271542,0.0230915,0.00600402
-36.875,-72.875,0.0219355,0.00246426,0.0363497,0.0999584,0.0597607,0.278189,0.166216,0.267468,0.104837,0.0144663,0.0164273,0
-36.875,-72.625,0.0290272,0.00202456,0.0444808,0.0993581,0.0675738,0.253343,0.170649,0.227981,0.083444,0.0194134,0.0175814,0.000207435
-36.875,-72.375,0.0380317,0.00388385,0.0800137,0.0865447,0.067707,0.251509,0.201484,0.203007,0.0747844,0.0427074,0.0165899,0
-36.875,-72.125,0.0439917,0.00397625,0.130195,0.117155,0.101973,0.26276,0.231553,0.197714,0.082641,0.0343315,0.0236776,0
-36.875,-71.875,0.0280093,0.00746069,0.155505,0.136321,0.148771,0.264509,0.201033,0.292727,0.14461,0.0607462,0.0269933,0
-36.875,-71.625,0.0217055,0.0205812,0.107793,0.163333,0.199005,0.33013,0.231303,0.44895,0.186623,0.105425,0.0294876,0.000343353
-36.875,-71.375,0.0417458,0.0225288,0.233816,0.331413,0.521913,0.351684,0.234842,0.479023,0.343607,0.259211,0.106783,0.0210993
-36.875,-71.125,0.0462421,0.0136271,0.0585641,0.145395,0.305877,0.249123,0.223205,0.429093,0.224083,0.107985,0.0304649,0.00266956
-36.875,-70.875,0.0377926,0.021075,0.0790978,0.0918825,0.144036,0.181152,0.156741,0.251727,0.109624,0.0440048,0.00944324,0.00435411
-36.875,-70.625,0.0435155,0.0176813,0.040026,0.0840895,0.178736,0.139036,0.131277,0.218868,0.116794,0.0466148,0.00939917,0.00660647
-36.875,-70.375,0.0499613,0.0127837,0.017323,0.104926,0.165228,0.105112,0.120508,0.143263,0.0902151,0.040288,0.00615174,0.00398648
-36.875,-70.125,0.0393293,0.0181795,0.0210143,0.084193,0.0979177,0.113554,0.150057,0.112686,0.042901,0.0560052,0.00675323,0.00447397
-36.875,-69.875,0.0390031,0.0151174,0.0076847,0.0573558,0.0125596,0.0530819,0.099867,0.036257,0.00658135,0.0131093,0.00801289,0.00444464
-36.875,-69.625,0.0370085,0.0201383,0.0164199,0.043961,0.00114764,0.0390245,0.0817166,0.0189551,0.0270303,0.0196813,0.0129407,0.00698488
-36.875,-69.375,0.0257851,0.0254731,0.0454936,0.0303533,0,0.0231389,0.0673099,0.0162792,0.00519614,0.00864151,0.00946953,0.00415138
-36.875,-69.125,0.0258804,0.0297774,0.0316512,0.0203898,0.00023222,0.0147553,0.0496079,0.0108497,0.00930872,0.0114767,0.00681022,0.00369104
-36.875,-68.875,0.0268891,0.0479849,0.0178287,0.0131167,0.00327524,0.016049,0.0489474,0.0123503,0.00171637,0.00948514,0.0103889,0.00439171
-36.875,-68.625,0.0248821,0.0635294,0.0133223,0.0126032,0.0044342,0.0138791,0.0451584,0.00787992,0.00042372,0.0120119,0.00989211,0.0149324
-36.875,-68.375,0.040535,0.0505392,0.0855087,0.00725008,0.00418856,0.0120241,0.0441257,0.00658545,0,0.0136235,0.0105282,0.0179929
-36.875,-68.125,0.0391757,0.0293376,0.0991031,0.0172449,0.00285071,0.00968332,0.0345166,0.00598196,0,0.0163658,0.0247271,0.0391046
-36.875,-67.875,0.048637,0.029986,0.0724869,0.0185751,0,0.00431852,0.0246472,0.00129662,0.00231835,0.0108047,0.0683924,0.0465823
-36.875,-67.625,0.0611863,0.0461656,0.110769,0.00943362,0.00725292,0.0026524,0.0198453,0.00117526,0.000905204,0.0216674,0.0884156,0.0391494
-36.875,-67.375,0.0566477,0.0357702,0.0773998,0.0292707,0.0180958,0.00131703,0.0174132,0.0011352,0.000795691,0.0314338,0.0784131,0.0430568
-36.875,-67.125,0.1071,0.0264953,0.0450533,0.00964332,0.0197434,0.000441431,0.0162443,0.0011664,0.000645889,0.0350378,0.0719457,0.0263984
-36.875,-66.875,0.0901922,0.0594717,0.0824598,0.0433348,0.0209905,0.00161706,0.0194877,0.00742267,0.000284229,0.0557399,0.103411,0.0151957
-36.875,-66.625,0.0695792,0.100943,0.139785,0.0782691,0.00726869,0.00135909,0.0237452,0.0232186,0.000635311,0.0598658,0.156034,0.0170398
-36.875,-66.375,0.06337,0.0569325,0.152853,0.0922241,0,0.00707925,0.0200585,0.0369987,0.001419,0.0540443,0.137051,0.034657
-36.875,-66.125,0.0511708,0.0683842,0.120179,0.098657,0,0.011861,0.0201507,0.0173671,0.00299054,0.0678649,0.155627,0.0538804
-36.875,-65.875,0.0620218,0.112132,0.056321,0.135243,0.000482924,0.0115279,0.0277329,0.0172589,0.00259623,0.102972,0.162248,0.0366596
-36.875,-65.625,0.0806481,0.105961,0.0817002,0.159315,0.000391324,0.0141165,0.0290406,0.012542,0.00197786,0.117974,0.161462,0.0466658
-36.875,-65.375,0.144505,0.0768588,0.0742778,0.163877,0,0.0166082,0.027625,0.0146024,0.00275504,0.10359,0.135154,0.0250095
-36.875,-65.125,0.195443,0.0967912,0.0848441,0.127933,0,0.00992125,0.0237912,0.0184516,0.00245086,0.11487,0.159849,0.0257228
-36.875,-64.875,0.203272,0.0996759,0.110087,0.107621,0.00211065,0.00966338,0.0282736,0.0152492,0.00381247,0.120804,0.14369,0.0321711
-36.875,-64.625,0.154895,0.0849293,0.112186,0.120953,0.00268101,0.0154258,0.0294631,0.0137042,0.00331298,0.143213,0.140168,0.0325598
-36.875,-64.375,0.1485,0.063044,0.17939,0.128142,0.00381211,0.0153866,0.0356528,0.0169631,0.00376766,0.139863,0.140931,0.0310172
-36.875,-64.125,0.180635,0.047862,0.157158,0.126653,0.00549972,0.0129587,0.0370849,0.012592,0.0041834,0.153884,0.183466,0.0438778
-36.875,-63.875,0.304058,0.058971,0.121992,0.125232,0.0145212,0.0123294,0.0364503,0.00930196,0.00628329,0.214642,0.292865,0.0577907
-36.875,-63.625,0.361338,0.0842507,0.136156,0.169486,0.0266949,0.0119926,0.0397312,0.0102045,0.00885818,0.166762,0.285752,0.0586855
-36.875,-63.375,0.276351,0.041127,0.130165,0.175833,0.0423072,0.012955,0.0350827,0.0107405,0.0104236,0.167617,0.266776,0.0687345
-36.875,-63.125,0.29359,0.0435846,0.136377,0.191295,0.0429239,0.012199,0.0440933,0.010451,0.0113637,0.144054,0.272203,0.0636202
-36.875,-62.875,0.369289,0.0585977,0.118411,0.150136,0.0225189,0.013891,0.0484369,0.0100481,0.0140362,0.121086,0.292532,0.0506879
-36.875,-62.625,0.467797,0.0522427,0.0965119,0.14226,0.0197393,0.0195837,0.0443816,0.00728054,0.0163903,0.0845915,0.309619,0.0439392
-36.875,-62.375,0.445744,0.0502651,0.0949452,0.106814,0.0198811,0.0200973,0.0385042,0.0113044,0.0186536,0.0606349,0.313431,0.0294076
-36.875,-62.125,0.454581,0.0581098,0.108904,0.0912047,0.0200681,0.0242598,0.0403783,0.0102993,0.0236305,0.0623771,0.319261,0.0318759
-36.875,-61.875,0.616018,0.0643334,0.106694,0.0984807,0.0624084,0.0363777,0.0445613,0.0100167,0.0252333,0.0506407,0.333277,0.0295692
-36.875,-61.625,0.56291,0.0625834,0.096954,0.134849,0.0524133,0.0495935,0.0459785,0.0144401,0.0298333,0.0664319,0.327565,0.0315677
-36.875,-61.375,0.415537,0.0764523,0.0928407,0.122279,0.0605026,0.0552559,0.0364251,0.0151289,0.0330142,0.0557131,0.303826,0.039531
-36.875,-61.125,0.531323,0.0884177,0.0767189,0.147977,0.0493209,0.0560859,0.0456722,0.0236495,0.0436191,0.0426931,0.322396,0.0331275
-36.875,-60.875,0.481091,0.0752419,0.0676446,0.13368,0.0310223,0.053567,0.0614744,0.017859,0.0562376,0.0411136,0.258953,0.0467702
-36.875,-60.625,0.521443,0.0790785,0.0609788,0.118285,0.0329123,0.0621427,0.06536,0.014145,0.0709221,0.0417134,0.243641,0.054984
-36.875,-60.375,0.502032,0.0798548,0.0669773,0.119335,0.0355131,0.0803374,0.0777647,0.023807,0.084492,0.0440846,0.236542,0.0518004
-36.875,-60.125,0.462559,0.0806215,0.0768622,0.105881,0.0412121,0.088066,0.0913024,0.0261476,0.0998535,0.051329,0.22598,0.0456324
-36.875,-59.875,0.391533,0.0675791,0.0702761,0.0887894,0.039292,0.111471,0.0795509,0.0250732,0.094705,0.0505209,0.211973,0.0441423
-36.875,-59.625,0.379782,0.0698396,0.0568859,0.0838784,0.0391866,0.133122,0.0812152,0.0227471,0.10715,0.0599386,0.208058,0.0502995
-36.875,-59.375,0.329424,0.0754074,0.0448052,0.0941053,0.0400864,0.127645,0.0977391,0.023084,0.102169,0.0671768,0.20805,0.0444708
-36.875,-59.125,0.339918,0.0749918,0.0415127,0.0851812,0.032778,0.143381,0.0786832,0.0362712,0.111829,0.0616537,0.194614,0.0459628
-36.875,-58.875,0.366524,0.081733,0.0482074,0.105847,0.0283962,0.164625,0.085235,0.0419039,0.0730795,0.0670373,0.186051,0.0598289
-36.875,-58.625,0.34776,0.0847822,0.0396462,0.113095,0.027178,0.170563,0.0996756,0.0325317,0.0672784,0.0716876,0.166958,0.0619004
-36.875,-58.375,0.304947,0.0807262,0.0457995,0.124935,0.0219617,0.168111,0.112691,0.0308816,0.0674728,0.067528,0.146891,0.0669383
-36.875,-58.125,0.274918,0.0670867,0.0515656,0.119183,0.0214019,0.168411,0.120845,0.0310464,0.0670301,0.0692231,0.133645,0.0799615
-36.875,-57.875,0.220298,0.0823381,0.0504293,0.138277,0.0217463,0.236708,0.131656,0.0725691,0.0624205,0.0722275,0.0982534,0.0936266
-36.875,-57.625,0.152813,0.0694541,0.0771943,0.0918752,0.0230609,0.220694,0.146778,0.0645973,0.0360525,0.0654562,0.0885581,0.090355
-36.875,-57.375,0.127938,0.0950892,0.0451706,0.0671082,0.0182777,0.203738,0.116522,0.0878812,0.0497153,0.0634192,0.0789606,0.0965807
-36.875,-57.125,0.114969,0.0766994,0.0436677,0.106194,0.0158748,0.201522,0.0925976,0.0747197,0.0470872,0.062806,0.0697444,0.0836848
-36.875,-56.875,0.0995994,0.0328867,0.0637538,0.104152,0.02845,0.167446,0.10202,0.0405505,0.0409765,0.0766581,0.0783443,0.0726881
-36.875,-56.625,0.0860828,0.0256715,0.0572922,0.106579,0.0239008,0.186224,0.0857788,0.0730443,0.0298758,0.0643274,0.0840033,0.078375
-36.875,-56.375,0.103129,0.0249327,0.0931927,0.0969457,0.0267794,0.232889,0.0951354,0.129773,0.0323066,0.0785142,0.081614,0.078887
-36.875,-56.125,0.0967506,0.0264299,0.0958732,0.106374,0.0295026,0.293672,0.0944182,0.248097,0.0215181,0.103231,0.0770252,0.0644958
-36.875,-55.875,0.0833065,0.0406696,0.068629,0.130833,0.0191532,0.395583,0.0818548,0.248427,0.00995833,0.16625,0.0415,0.0355242
-36.875,-55.625,0.0893952,0.0426786,0.0865323,0.115125,0.0280645,0.396167,0.0396371,0.197782,0.0152083,0.197097,0.0255,0.039879
-36.875,-55.375,0.111815,0.0285268,0.185726,0.101125,0.0444758,0.392583,0.0239516,0.204113,0.0259167,0.214194,0.027125,0.0495161
-36.875,-55.125,0.122581,0.028125,0.25629,0.13475,0.0441532,0.380875,0.0612903,0.207863,0.0276667,0.220968,0.0504583,0.0482258
-36.875,-54.875,0.0917742,0.0137946,0.0997581,0.0792083,0.0441532,0.355708,0.0414919,0.161573,0.07975,0.236895,0.058875,0.0403226
-36.875,-54.625,0.0871774,0.0170089,0.141452,0.0805,0.0477016,0.334917,0.0315323,0.164315,0.0624583,0.267056,0.0883333,0.0514516
-36.875,-54.375,0.088871,0.014375,0.0986694,0.0798333,0.0403226,0.322167,0.0296774,0.171532,0.0373333,0.277419,0.0790417,0.0580242
-36.875,-54.125,0.117742,0.0226339,0.141935,0.0840417,0.0269758,0.358792,0.0243145,0.179032,0.053625,0.263427,0.062875,0.0732258
-36.875,-53.875,0.103548,0.0229911,0.117863,0.132042,0.0348387,0.251292,0.0462097,0.183911,0.14375,0.212943,0.0965,0.0806048
-36.875,-53.625,0.119355,0.0186161,0.140363,0.124583,0.0385484,0.218375,0.0812097,0.17746,0.154083,0.235444,0.093125,0.128589
-36.875,-53.375,0.0983468,0.0269196,0.172016,0.15425,0.0391129,0.23075,0.0587903,0.211008,0.123833,0.259395,0.110667,0.152782
-36.875,-53.125,0.101008,0.0350893,0.165605,0.133333,0.0613306,0.227875,0.0384677,0.27496,0.081875,0.244476,0.125208,0.140685
-36.875,-52.875,0.0785484,0.0392857,0.0968548,0.138083,0.087379,0.169,0.0720161,0.272782,0.0651667,0.192218,0.102833,0.125605
-36.875,-52.625,0.0631452,0.0571875,0.149274,0.150333,0.0627419,0.155667,0.0805242,0.317137,0.0428333,0.215202,0.122042,0.0972581
-36.875,-52.375,0.0502823,0.061875,0.209798,0.184292,0.0547177,0.167,0.0749194,0.217863,0.049,0.224476,0.129958,0.101573
-36.875,-52.125,0.0404839,0.0573214,0.242056,0.175417,0.048629,0.165875,0.0909677,0.206774,0.0627083,0.207742,0.0938333,0.107298
-36.875,-51.875,0.0339516,0.0647768,0.19629,0.213208,0.0483871,0.174833,0.102782,0.171169,0.089125,0.190202,0.082125,0.0915323
-36.875,-51.625,0.0541935,0.0638839,0.1625,0.221,0.0532258,0.145875,0.12379,0.169879,0.116542,0.203589,0.0787917,0.0821774
-36.875,-51.375,0.0671371,0.0784375,0.197903,0.231458,0.0500806,0.151958,0.115806,0.154879,0.107958,0.209194,0.0707917,0.0772984
-36.875,-51.125,0.0891532,0.0646875,0.20504,0.304083,0.0439113,0.152833,0.0971371,0.130927,0.124583,0.224718,0.0766667,0.0907258
-36.875,-50.875,0.0858871,0.0545536,0.186815,0.372458,0.0428629,0.165917,0.0874193,0.141532,0.0920833,0.243065,0.164417,0.120323
-36.875,-50.625,0.201411,0.0443304,0.109798,0.357,0.0489919,0.154667,0.0909274,0.143468,0.108792,0.269194,0.194875,0.132702
-36.875,-50.375,0.0490323,0.0391071,0.114435,0.2945,0.0558468,0.161917,0.0933064,0.158669,0.126125,0.295242,0.179417,0.125726
-36.875,-50.125,0.0295968,0.041875,0.0868952,0.228042,0.0781452,0.161708,0.104032,0.144637,0.122458,0.28625,0.14025,0.131815
-36.875,-49.875,0.046371,0.0381696,0.140444,0.200167,0.119556,0.164625,0.112702,0.147863,0.0974167,0.278105,0.197,0.134274
-36.875,-49.625,0.11746,0.0304911,0.148468,0.128333,0.125444,0.187958,0.0877822,0.182177,0.0925833,0.296976,0.154917,0.110524
-36.875,-49.375,0.142621,0.0226339,0.142903,0.207333,0.122702,0.217542,0.0743548,0.219435,0.10575,0.302379,0.163708,0.120847
-36.875,-49.125,0.133629,0.0235268,0.184194,0.186875,0.129355,0.209083,0.0813306,0.215081,0.0960833,0.274476,0.144958,0.122419
-36.875,-48.875,0.0989113,0.0182589,0.223911,0.216958,0.144556,0.19375,0.115887,0.205202,0.0882917,0.259798,0.135167,0.111008
-36.875,-48.625,0.0930645,0.0246429,0.288065,0.2245,0.1525,0.217458,0.124073,0.218226,0.073625,0.260161,0.144292,0.0784274
