LAT,LON,JAN,FEV,MAR,ABR,MAI,JUN,JUL,AGO,SET,OUT,NOV,DEZ
-36.875,-76.875,0.00435484,0.00294643,0.0303629,0.0065,0.179436,0.109458,0.0621774,0.130484,0.0750417,0.0109677,0.008625,0.021371
-36.875,-76.625,0.00471774,0.00299107,0.0139113,0.00375,0.172903,0.118917,0.0467339,0.114758,0.017875,0.00790323,0.00504167,0.0208871
-36.875,-76.375,0.00237903,0.000446429,0.00774193,0.00325,0.173468,0.124875,0.05875,0.0732258,0.0205833,0.00645161,0.0105833,0.0223387
-36.875,-76.125,0.00354839,0.000669643,0.0110081,0.00275,0.15504,0.107167,0.0727419,0.0765323,0.0232917,0.00415323,0.00791667,0.0194758
-36.875,-75.875,0.00495968,0,0.0209677,0.014125,0.14754,0.106583,0.0504839,0.0772581,0.0438333,0.0206048,0.00929167,0.0239113
-36.875,-75.625,0.000564516,0.000357143,0.0164113,0.0214167,0.14121,0.101917,0.0671371,0.0917742,0.035,0.0266935,0.0119167,0.0268145
-36.875,-75.375,0.00165323,0.00410714,0.0155645,0.012,0.160484,0.0967083,0.0572177,0.110323,0.0428333,0.0375806,0.0128333,0.0209677
-36.875,-75.125,0.0016129,0.00325893,0.0102419,0.01375,0.176694,0.1295,0.0670968,0.11,0.0401667,0.0626613,0.0195833,0.0264516
-36.875,-74.875,0.00165323,0.00290179,0.0120968,0.02775,0.215847,0.166583,0.0715726,0.12875,0.0811667,0.0458871,0.02575,0.0292339
-36.875,-74.625,0.00137097,0.00232143,0.0103226,0.0196667,0.1825,0.183833,0.0785887,0.095121,0.0626667,0.0402419,0.027,0.0264113
-36.875,-74.375,0.000846774,0.00232143,0.0120968,0.0186667,0.160081,0.12825,0.0797984,0.0711694,0.0601667,0.0227823,0.0287917,0.0285887
-36.875,-74.125,0.00334677,0.00544643,0.00987903,0.0255833,0.16504,0.144125,0.0767742,0.0977419,0.075875,0.0278226,0.0349583,0.0361694
-36.875,-73.875,0.000840273,0.0107019,0.0234817,0.0178033,0.304801,0.384207,0.230636,0.171587,0.0688797,0.0380003,0.0600665,0.0598139
-36.875,-73.625,0.00033726,0.0100651,0.0226005,0.0122802,0.276339,0.388577,0.165799,0.15148,0.0604559,0.0340947,0.0616741,0.051227
-36.875,-73.375,0.000324004,0.00819394,0.030898,0.00645642,0.327477,0.460932,0.167229,0.286032,0.0973927,0.0285956,0.106404,0.0505387
-36.875,-73.125,0.000321483,0.00582524,0.0263594,0.00351822,0.336146,0.445553,0.169189,0.282392,0.076528,0.0251451,0.0686546,0.0427558
-36.875,-72.875,5.75E-05,7.37E-05,0.025424,0.00555928,0.306135,0.455535,0.21305,0.39137,0.0718309,0.0175777,0.0679891,0.0403164
-36.875,-72.625,0.000293082,7.00E-05,0.0294593,0.0096305,0.334431,0.438591,0.284454,0.370891,0.0651685,0.0116737,0.0495341,0.0397814
-36.875,-72.375,0.0118961,0.000271269,0.0346469,0.0177747,0.346686,0.431324,0.248016,0.403679,0.0652671,0.0179084,0.0385412,0.0358218
