%LAT	LON	JAN	FEV	MAR	ABR	MAI	JUN	JUL	AGO	SET	OUT	NOV	DEZ
-23.875	-45.375	0.29357	0.36053	0.21739	0.14041	0.1023	0.11943	0.09078	0.01853	0.07496	0.12904	0.18104	0.13056
-23.625	-49.375	0.17644	0.47812	0.17822	0.2743	0.1258	0.28388	0.1569	0.00953	0.13152	0.17382	0.14036	0.12485
-23.625	-49.125	0.21244	0.41978	0.1438	0.27398	0.12638	0.23628	0.08669	0.01314	0.15404	0.18284	0.14267	0.13431
-23.625	-48.875	0.20578	0.36886	0.12463	0.27926	0.14672	0.23004	0.10758	0.01171	0.15232	0.15836	0.16159	0.10972
-23.625	-48.625	0.20763	0.32964	0.16627	0.24661	0.15596	0.20408	0.10609	0.01458	0.16139	0.15456	0.17412	0.12706
-23.625	-48.375	0.18152	0.34745	0.22593	0.20581	0.12881	0.19013	0.10627	0.01473	0.15983	0.13527	0.18275	0.13571
-23.625	-48.125	0.18955	0.33807	0.25138	0.17851	0.15553	0.18956	0.11049	0.01641	0.1587	0.12353	0.18636	0.14007
-23.625	-47.875	0.21737	0.32545	0.24078	0.13583	0.12336	0.22306	0.12605	0.01825	0.13025	0.11867	0.19397	0.128
-23.625	-47.625	0.27012	0.37821	0.24497	0.11779	0.09207	0.24098	0.10461	0.02005	0.11734	0.11118	0.1819	0.14456
-23.625	-47.375	0.24367	0.40266	0.22294	0.10917	0.08096	0.24398	0.12301	0.02151	0.10587	0.12105	0.17371	0.15378
-23.625	-47.125	0.25395	0.42896	0.22406	0.12428	0.07674	0.20203	0.13112	0.02349	0.1046	0.12491	0.16727	0.13964
-23.625	-46.875	0.28671	0.45912	0.28405	0.15255	0.0785	0.20868	0.10907	0.03238	0.1152	0.15743	0.16584	0.13129
-23.625	-46.625	0.25026	0.46193	0.26355	0.15462	0.0885	0.20074	0.12885	0.0519	0.10538	0.16404	0.15993	0.12791
-23.625	-46.375	0.35765	0.54049	0.23546	0.16412	0.08759	0.18572	0.09774	0.03333	0.10449	0.17146	0.16833	0.12991
-23.625	-46.125	0.32963	0.47131	0.2244	0.16943	0.0817	0.14328	0.1144	0.03034	0.09637	0.15473	0.17681	0.12994
-23.625	-45.875	0.32591	0.50871	0.24374	0.15356	0.09563	0.13523	0.10479	0.02348	0.07079	0.13145	0.16345	0.12462
-23.625	-45.625	0.35363	0.44705	0.22711	0.15627	0.08939	0.13443	0.0835	0.0197	0.06547	0.13277	0.16022	0.14456
-23.625	-45.375	0.31139	0.35385	0.21688	0.13583	0.10294	0.11528	0.08237	0.01831	0.06594	0.1339	0.17851	0.13798
-23.375	-49.375	0.17952	0.40322	0.17105	0.2894	0.11951	0.24322	0.06729	0.00539	0.1342	0.19609	0.16484	0.152
-23.375	-49.125	0.19012	0.4108	0.19495	0.30774	0.11968	0.19488	0.06466	0.00587	0.13972	0.20078	0.16409	0.12502
-23.375	-48.875	0.20014	0.36925	0.18403	0.23235	0.15648	0.20414	0.07673	0.01063	0.15253	0.16695	0.1812	0.13776
-23.375	-48.625	0.21098	0.32585	0.21901	0.20416	0.16204	0.22266	0.08289	0.0152	0.17382	0.15396	0.1797	0.12275
-23.375	-48.375	0.22524	0.29023	0.24233	0.16667	0.13351	0.24317	0.07613	0.01582	0.1573	0.14271	0.17645	0.12182
-23.375	-48.125	0.20305	0.30183	0.23951	0.13453	0.14342	0.19248	0.06852	0.01528	0.12249	0.12931	0.16891	0.1311
-23.375	-47.875	0.24379	0.31384	0.23706	0.10506	0.12781	0.20584	0.09334	0.0188	0.11383	0.11535	0.174	0.13152
-23.375	-47.625	0.31281	0.32409	0.22798	0.10584	0.10304	0.22151	0.09022	0.01926	0.10052	0.11502	0.17418	0.14165
-23.375	-47.375	0.29957	0.3243	0.2252	0.1067	0.08645	0.21746	0.09866	0.01955	0.08415	0.12055	0.16419	0.1456
-23.375	-47.125	0.28653	0.38754	0.19721	0.11503	0.09514	0.18676	0.10566	0.02118	0.0871	0.13599	0.16511	0.13708
-23.375	-46.875	0.35638	0.48147	0.31727	0.15002	0.11891	0.21324	0.09564	0.02818	0.0986	0.16467	0.1961	0.13499
-23.375	-46.625	0.28732	0.497	0.33997	0.13578	0.12229	0.20445	0.10035	0.02987	0.09429	0.16388	0.17577	0.15942
-23.375	-46.375	0.32049	0.49654	0.31537	0.15922	0.10773	0.1639	0.11831	0.02772	0.08837	0.1774	0.18083	0.1703
-23.375	-46.125	0.32331	0.4083	0.24995	0.1627	0.08831	0.13654	0.08571	0.0247	0.08782	0.15086	0.1844	0.15995
-23.375	-45.875	0.36774	0.39713	0.21874	0.1281	0.08656	0.12339	0.08236	0.02113	0.06934	0.13371	0.18492	0.13746
-23.375	-45.625	0.38474	0.33725	0.21463	0.12532	0.08761	0.10731	0.0769	0.0207	0.06081	0.13349	0.18682	0.15396
-23.375	-45.375	0.35994	0.33167	0.21795	0.11173	0.08967	0.10454	0.07836	0.02211	0.06435	0.12762	0.20139	0.16438
-23.375	-45.125	0.36586	0.37425	0.23877	0.11116	0.08421	0.09303	0.08437	0.01839	0.07429	0.12724	0.22826	0.16738
-23.125	-49.625	0.2655	0.3673	0.20221	0.33032	0.13153	0.2597	0.08729	0.00576	0.19037	0.19427	0.22955	0.15378
-23.125	-49.375	0.24586	0.357	0.18266	0.26242	0.13633	0.23233	0.0861	0.00283	0.14484	0.17652	0.21715	0.12433
-23.125	-49.125	0.2515	0.34803	0.25036	0.33234	0.13196	0.18849	0.07463	0.00474	0.13657	0.19578	0.20655	0.1071
-23.125	-48.875	0.2528	0.34262	0.22107	0.28752	0.15836	0.18029	0.04556	0.00984	0.13889	0.18751	0.21645	0.12389
-23.125	-48.625	0.23619	0.32507	0.19925	0.20188	0.18454	0.25385	0.04137	0.01178	0.13285	0.1629	0.18212	0.11187
-23.125	-48.375	0.27582	0.28699	0.27512	0.13731	0.16601	0.21551	0.04272	0.01791	0.13489	0.14805	0.16758	0.12905
-23.125	-48.125	0.22668	0.28511	0.24832	0.13657	0.17734	0.15611	0.04355	0.01505	0.10202	0.12994	0.1672	0.13518
-23.125	-47.875	0.31129	0.31788	0.26645	0.13987	0.13811	0.17873	0.06231	0.01722	0.08642	0.11741	0.17586	0.13523
-23.125	-47.625	0.38331	0.36717	0.22417	0.13409	0.11511	0.18174	0.07878	0.01793	0.08276	0.11782	0.17159	0.13354
-23.125	-47.375	0.30362	0.35386	0.21759	0.16164	0.0921	0.17582	0.0838	0.01844	0.08755	0.12847	0.16987	0.13981
-23.125	-47.125	0.28216	0.36517	0.21098	0.13056	0.09474	0.14407	0.09514	0.01955	0.07483	0.13804	0.17921	0.14372
-23.125	-46.875	0.30854	0.40282	0.25487	0.13635	0.11913	0.15057	0.09914	0.02322	0.07849	0.16419	0.20197	0.13525
-23.125	-46.625	0.33078	0.49304	0.26981	0.13297	0.12156	0.14355	0.10287	0.02439	0.07784	0.15696	0.19578	0.15351
-23.125	-46.375	0.29473	0.46071	0.26492	0.13477	0.11129	0.14009	0.08873	0.02504	0.07517	0.16372	0.20423	0.15915
-23.125	-46.125	0.3544	0.49836	0.25135	0.12561	0.1002	0.12658	0.08418	0.02035	0.07699	0.1549	0.20366	0.17306
-23.125	-45.875	0.43972	0.57523	0.24421	0.11105	0.09966	0.1275	0.08935	0.01545	0.06403	0.14794	0.20609	0.16009
-23.125	-45.625	0.47435	0.53501	0.24395	0.09586	0.09948	0.10232	0.08314	0.01259	0.06592	0.14445	0.23041	0.16133
-23.125	-45.375	0.46466	0.42429	0.23561	0.0863	0.09608	0.10081	0.07969	0.01881	0.06422	0.13937	0.21774	0.17857
-23.125	-45.125	0.48444	0.39423	0.25208	0.09134	0.0932	0.0947	0.07959	0.01778	0.07228	0.14042	0.24432	0.1996
-23.125	-44.875	0.49731	0.33172	0.2676	0.1162	0.09446	0.06411	0.09336	0.02401	0.10555	0.17646	0.33523	0.25863
-22.875	-50.625	0.16554	0.23851	0.1686	0.22882	0.18764	0.23651	0.05625	0.00197	0.14554	0.19484	0.15069	0.19878
-22.875	-50.375	0.20061	0.28842	0.19003	0.25328	0.20415	0.24023	0.06795	0.0000000000000000	0.1348	0.23378	0.14666	0.19506
-22.875	-50.125	0.20691	0.37882	0.32382	0.21112	0.18994	0.26555	0.05673	0.00009	0.15498	0.24218	0.18059	0.17603
-22.875	-49.875	0.26572	0.39336	0.31365	0.27848	0.19939	0.23439	0.04672	0.0038	0.15073	0.2355	0.20922	0.17335
-22.875	-49.625	0.31598	0.36363	0.29877	0.24458	0.17239	0.22907	0.06634	0.0094	0.14316	0.19881	0.23289	0.17784
-22.875	-49.375	0.25894	0.38539	0.29449	0.22966	0.18024	0.21101	0.0948	0.00213	0.12498	0.21108	0.24857	0.17634
-22.875	-49.125	0.29899	0.33484	0.32541	0.19381	0.16056	0.19838	0.08164	0.00427	0.1036	0.23821	0.23182	0.11717
-22.875	-48.875	0.23927	0.26507	0.28482	0.15469	0.17115	0.17169	0.06066	0.01068	0.1102	0.1989	0.23916	0.12183
-22.875	-48.625	0.26673	0.286	0.21827	0.16098	0.17591	0.17017	0.05115	0.01661	0.10325	0.18036	0.22029	0.11014
-22.875	-48.375	0.24945	0.30919	0.28928	0.13795	0.16774	0.11929	0.07158	0.01738	0.09878	0.16757	0.20502	0.11431
-22.875	-48.125	0.24343	0.29392	0.29354	0.14509	0.15299	0.12393	0.07565	0.02009	0.08661	0.1514	0.21735	0.139
-22.875	-47.875	0.27573	0.3416	0.39006	0.11862	0.1425	0.14604	0.0771	0.02041	0.05314	0.15404	0.20836	0.13059
-22.875	-47.625	0.34262	0.35522	0.34702	0.13215	0.126	0.18288	0.0869	0.02185	0.05331	0.13948	0.20038	0.11293
-22.875	-47.375	0.27696	0.37925	0.28794	0.15089	0.11188	0.13723	0.09141	0.02207	0.05339	0.13961	0.19159	0.12176
-22.875	-47.125	0.26585	0.35836	0.32557	0.15453	0.11297	0.12236	0.12149	0.0214	0.04813	0.13848	0.19544	0.1228
-22.875	-46.875	0.32087	0.35734	0.38684	0.14052	0.11008	0.12473	0.10697	0.01567	0.04665	0.1478	0.20951	0.13697
-22.875	-46.625	0.29843	0.39932	0.3545	0.13449	0.11879	0.12671	0.09083	0.01406	0.04799	0.15307	0.21331	0.14853
-22.875	-45.875	0.52211	0.51645	0.37357	0.10159	0.10457	0.09624	0.13976	0.00225	0.07243	0.18783	0.25764	0.20157
-22.875	-45.625	0.56738	0.50629	0.37357	0.09178	0.11235	0.08663	0.13099	0.00086	0.07323	0.16996	0.27833	0.20706
-22.875	-45.375	0.53624	0.42847	0.36852	0.09185	0.0972	0.07565	0.10027	0.00273	0.07611	0.16816	0.28641	0.23206
-22.875	-45.125	0.55012	0.4698	0.40299	0.09359	0.10183	0.07549	0.08917	0.00202	0.0836	0.16781	0.31949	0.24484
-22.875	-44.875	0.64164	0.42568	0.36211	0.13186	0.10152	0.08391	0.10829	0.01649	0.09177	0.18137	0.36794	0.25817
-22.875	-44.625	0.59356	0.39044	0.38329	0.1607	0.10786	0.05133	0.11346	0.0207	0.10169	0.1908	0.40266	0.25873
-22.625	-52.375	0.26925	0.29188	0.22711	0.22517	0.15839	0.28267	0.06234	0.00438	0.17797	0.18945	0.11788	0.12802
-22.625	-51.875	0.18744	0.27442	0.24884	0.21755	0.19683	0.24361	0.06683	0.00357	0.20266	0.1801	0.17373	0.15915
-22.625	-51.625	0.21124	0.26334	0.29238	0.2394	0.20486	0.23645	0.08819	0.00408	0.21065	0.16943	0.17781	0.15427
-22.625	-51.375	0.18904	0.31523	0.36342	0.24424	0.24644	0.21213	0.16262	0.00246	0.16243	0.17133	0.18285	0.13144
-22.625	-51.125	0.18375	0.30811	0.26316	0.25664	0.21301	0.21124	0.05679	0.00459	0.14776	0.19791	0.19743	0.14928
-22.625	-50.875	0.24236	0.31493	0.2173	0.26584	0.19981	0.24454	0.02832	0.00215	0.14467	0.19382	0.16666	0.21641
-22.625	-50.625	0.24438	0.27426	0.2153	0.26964	0.21418	0.22499	0.0294	0.00002	0.14247	0.20494	0.18789	0.20952
-22.625	-50.375	0.23034	0.30003	0.20606	0.33381	0.20653	0.24625	0.0473	0.00002	0.14935	0.22534	0.16751	0.19652
-22.625	-50.125	0.2337	0.32506	0.27052	0.2431	0.18646	0.26383	0.03289	0.00178	0.14227	0.23611	0.2145	0.17962
-22.625	-49.875	0.22507	0.35032	0.26434	0.2252	0.19376	0.22129	0.03344	0.00188	0.12004	0.23259	0.20174	0.19379
-22.625	-49.625	0.23406	0.35801	0.29014	0.26416	0.20513	0.21538	0.05865	0.0032	0.11275	0.22978	0.23665	0.23316
-22.625	-49.375	0.23912	0.31959	0.31974	0.26493	0.1773	0.16554	0.10601	0.01586	0.10537	0.3166	0.25998	0.21352
-22.625	-49.125	0.25925	0.2529	0.36793	0.16941	0.16232	0.14722	0.05363	0.00948	0.11062	0.20067	0.19745	0.13826
-22.625	-48.875	0.26478	0.23563	0.28437	0.16265	0.15047	0.135	0.06409	0.01063	0.10744	0.19605	0.23105	0.12664
-22.625	-48.625	0.30826	0.25447	0.1977	0.1784	0.16197	0.12983	0.06631	0.01402	0.09586	0.1854	0.23487	0.13095
