LAT,LON,JAN,FEV,MAR,ABR,MAI,JUN,JUL,AGO,SET,OUT,NOV,DEZ
-36.875,-76.875,0.0016129,0.00724138,0.0157895,0.0439167,0.00883064,0.0597917,0.0887903,0.062379,0.0218333,0.0205242,0.0309583,0.00141129
-36.875,-76.625,0.000645161,0.0147845,0.0231301,0.0383333,0.0114113,0.06075,0.104476,0.0214516,0.0149583,0.014879,0.0437917,0.0016129
-36.875,-76.375,0.00254032,0.0143966,0.00906504,0.0277917,0.0179032,0.0590833,0.101331,0.0205242,0.0180833,0.0156452,0.0484167,0.00415323
-36.875,-76.125,0.00254032,0.0123707,0.0123077,0.040375,0.0192742,0.062375,0.0822177,0.0374597,0.0224167,0.0181048,0.0500833,0.00854839
-36.875,-75.875,0.000725806,0.00767241,0.0146559,0.0227917,0.0496371,0.0682917,0.0902419,0.0325,0.0224583,0.0140323,0.0573333,0.0356855
-36.875,-75.625,0.000282258,0.00530172,0.0410121,0.0196667,0.0561694,0.0575833,0.101008,0.0722984,0.0225417,0.0145564,0.049875,0.04
-36.875,-75.375,0.000120968,0.00306034,0.0433871,0.0215417,0.0754032,0.059375,0.107097,0.0518952,0.0218333,0.0191935,0.0345833,0.0439919
-36.875,-75.125,0.000201613,0.00439655,0.0717339,0.021375,0.111976,0.06775,0.109718,0.0372581,0.0161667,0.0377419,0.0419583,0.03625
-36.875,-74.875,0.000443548,0.00125,0.0466129,0.02,0.0801613,0.109042,0.096371,0.056371,0.0249583,0.0537903,0.057625,0.0665323
-36.875,-74.625,0.00016129,0.000991379,0.0526613,0.0182083,0.0862903,0.107958,0.0957661,0.0584677,0.0210417,0.0524194,0.098375,0.083629
-36.875,-74.375,0.000685484,0.000905172,0.0429839,0.0202083,0.0589113,0.107,0.103266,0.0525,0.01725,0.0527419,0.100667,0.0624597
-36.875,-74.125,0.0025,0.00875,0.0254032,0.027125,0.0332258,0.104417,0.0975806,0.0476613,0.017875,0.06375,0.0745417,0.0616129
-36.875,-73.875,0.00150774,0.0358669,0.0400305,0.0972924,0.0673879,0.225307,0.177551,0.141178,0.0561753,0.147203,0.0593862,0.0518214
-36.875,-73.625,0.000549692,0.0277635,0.041462,0.0973766,0.0593108,0.197081,0.159271,0.156724,0.0556453,0.115407,0.0556493,0.0622679
-36.875,-73.375,0.00059243,0.0180888,0.0415264,0.14907,0.0802155,0.256473,0.210602,0.165673,0.0614371,0.0998803,0.0556416,0.0226345
-36.875,-73.125,0.000869065,0.0147164,0.0552306,0.131767,0.078711,0.261678,0.215689,0.141912,0.0750117,0.103058,0.0486862,0.0220333
-36.875,-72.875,0.000399891,0.00968523,0.0762074,0.172091,0.0704259,0.273733,0.263529,0.14886,0.109567,0.150038,0.0432394,0.0344716
-36.875,-72.625,0.000558469,0.0103162,0.0686623,0.190507,0.0678978,0.311552,0.318014,0.128731,0.102631,0.176205,0.0406322,0.108207
-36.875,-72.375,0.000539114,0.00903747,0.0664396,0.193141,0.0586475,0.298143,0.31709,0.130693,0.0653891,0.171044,0.0391371,0.167793
-36.875,-72.125,0.000241979,0.0146479,0.0574291,0.242356,0.0586582,0.325339,0.299995,0.14705,0.0850019,0.24063,0.0404083,0.16621
-36.875,-71.875,0.000172068,0.0143743,0.0347462,0.305034,0.0524906,0.322092,0.318696,0.121175,0.096785,0.226485,0.0566873,0.0506552
-36.875,-71.625,0.00163678,0.0095857,0.0377332,0.347103,0.19971,0.387386,0.315704,0.129231,0.206869,0.450177,0.246445,0.107044
-36.875,-71.375,0.0194332,0.015599,0.0328387,0.502412,0.400166,0.444262,0.356309,0.172915,0.366718,0.512169,0.517678,0.169792
-36.875,-71.125,0.00863595,0.0314287,0.0251022,0.31486,0.114678,0.355842,0.269576,0.159735,0.168965,0.16939,0.11546,0.0456015
-36.875,-70.875,0.00673739,0.019759,0.0308373,0.217862,0.0948921,0.234341,0.180822,0.0958872,0.0954579,0.0516089,0.0806748,0.0282668
-36.875,-70.625,0.0141998,0.023033,0.0538026,0.266724,0.133904,0.173905,0.148764,0.0686653,0.131862,0.136119,0.15612,0.019991
-36.875,-70.375,0.0211006,0.0304647,0.0734717,0.275664,0.147332,0.155019,0.146112,0.0682659,0.143042,0.0937462,0.112506,0.0109188
-36.875,-70.125,0.00553269,0.0245408,0.0338926,0.268868,0.149899,0.155687,0.114994,0.072038,0.0995145,0.0394291,0.0851965,0.00616217
-36.875,-69.875,0.00175261,0.0232394,0.0243665,0.0782382,0.0810966,0.0760932,0.0400008,0.0319334,0.0183553,0.00305673,0.0720507,0.00335162
-36.875,-69.625,0.000601884,0.0526235,0.0277139,0.0882408,0.0849435,0.0684528,0.0218367,0.0210135,0.00671782,0.0234458,0.0725793,0.00356665
-36.875,-69.375,0.00170366,0.0677859,0.029034,0.070986,0.0732437,0.0623227,0.0109842,0.0152427,0.00282052,0.00862342,0.0749063,0.00215315
-36.875,-69.125,0.00180775,0.0731075,0.0259252,0.0532908,0.0638529,0.0559832,0.00772631,0.0139002,0.00203014,0.0122529,0.0921067,0.000764263
-36.875,-68.875,0.00652593,0.117781,0.0187909,0.0276906,0.0599675,0.059634,0.0205045,0.0179412,0.00295072,0.00824576,0.0677549,0.00686816
-36.875,-68.625,0.0115627,0.138823,0.0313452,0.0200796,0.06256,0.0529004,0.0111277,0.0128932,0.00317317,0.0198271,0.0991646,0.00368591
-36.875,-68.375,0.0134426,0.149056,0.0537469,0.0244981,0.0557713,0.0458277,0.00657809,0.0133622,0.00397255,0.0244863,0.100805,0.00449454
-36.875,-68.125,0.0249814,0.0852902,0.0314595,0.0377377,0.0567387,0.0387917,0.0147346,0.00960228,0.00471542,0.0337138,0.127101,0.0155534
-36.875,-67.875,0.0448422,0.0884088,0.0475402,0.034423,0.0347272,0.0502679,0.0084166,0.00386904,0.00252258,0.0230545,0.0728466,0.0355663
-36.875,-67.625,0.0817241,0.102666,0.0909262,0.034668,0.0555041,0.0449385,0.0183737,0.00469104,0.0115517,0.0225115,0.0928684,0.078162
-36.875,-67.375,0.0884898,0.0922951,0.106572,0.0622855,0.0683129,0.0235293,0.050127,0.00345079,0.00492938,0.029172,0.122109,0.164849
-36.875,-67.125,0.0996311,0.0853403,0.119006,0.0664298,0.0584822,0.0459988,0.0478471,0.0030162,0.00839323,0.0325449,0.129223,0.220206
-36.875,-66.875,0.11955,0.0988602,0.0955572,0.063136,0.0666322,0.0449174,0.163831,0.00515759,0.00672988,0.0564025,0.125199,0.173995
-36.875,-66.625,0.169483,0.0553494,0.123187,0.135875,0.0823539,0.0315554,0.238745,0.0263001,0.00366228,0.0567462,0.147766,0.168151
-36.875,-66.375,0.166436,0.0629173,0.189029,0.138881,0.0696728,0.035057,0.278467,0.041117,0.0132301,0.0883468,0.168467,0.143503
-36.875,-66.125,0.146011,0.0712914,0.22027,0.108201,0.0487914,0.00717373,0.252738,0.0580915,0.0094634,0.0743004,0.179676,0.25216
-36.875,-65.875,0.125166,0.0790967,0.168493,0.143037,0.0491636,0.00154237,0.171575,0.0505094,0.00609195,0.103822,0.133995,0.237011
-36.875,-65.625,0.104824,0.0968018,0.229546,0.142024,0.0467105,0.000894036,0.248789,0.0300165,0.00477404,0.0973679,0.142381,0.245898
-36.875,-65.375,0.0828808,0.0906502,0.194931,0.138842,0.0367572,0.000658494,0.22996,0.0362612,0.0105674,0.0995345,0.141965,0.200498
-36.875,-65.125,0.083488,0.0847248,0.166001,0.168163,0.0286917,0.000591718,0.255923,0.0335667,0.0309974,0.0831759,0.149516,0.184778
-36.875,-64.875,0.0872743,0.0922947,0.134032,0.172581,0.0367309,0.00354671,0.193901,0.039641,0.0292527,0.0930323,0.144098,0.169693
-36.875,-64.625,0.0881002,0.0741473,0.151815,0.162127,0.0453814,0.00385652,0.186269,0.0469239,0.0157489,0.102937,0.149529,0.17634
-36.875,-64.375,0.0847673,0.0605519,0.14692,0.141923,0.0453888,0.00486047,0.174532,0.0445428,0.0117772,0.107878,0.14389,0.186214
-36.875,-64.125,0.107195,0.0566238,0.128349,0.131758,0.031775,0.00581683,0.139706,0.040213,0.0181071,0.125042,0.153518,0.183412
